Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
KR11_S3.mb.17	k__Archaea (UID2)	207	149	107	60.66	0.93	0.00	655637	0	152	152	5018	5018	4313	4313	17466	17466	33.2714596644	4.51	0.913169940074	11	889	60	88	1	0	0	0	28	1	UID1	k__Archaea (root)	k__Archaea	33.2714596644	0.655637	889	0.913169940074	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
KR11_S3.mb.16	k__Bacteria (UID203)	5449	104	58	23.03	0.00	0.00	1307686	0	437	437	2909	2909	2992	2992	13022	13022	62.7418202841	4.19	0.91223810609	11	1387	83	21	0	0	0	0	7	0	UID2568	k__Bacteria	unresolved	62.7418202841	1.307686	1387	0.91223810609	11	436	42.2081506989	6.715633826	4.14457510321	1.51517226679	3609.14908257	1218.06297885
KR11_S3.mb.15	c__Deltaproteobacteria (UID3216)	83	247	155	92.90	2.90	40.00	2074179	0	349	349	7343	7343	5943	5943	37974	37974	57.6303202375	3.61	0.886460618876	11	2204	11	231	5	0	0	0	43	0	UID3217	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Syntrophobacterales;f__Syntrophaceae;g__Desulfomonile;s__Desulfomonile_tiedjei	57.6303202375	2.074179	2204	0.886460618876	11	62	56.1284551379	8.30705690322	4.24122095161	0.949111478087	3829.01612903	789.75088951
KR11_S3.mb.14	k__Bacteria (UID1452)	924	161	108	40.04	0.00	0.00	430205	0	99	99	4839	4839	4345	4345	11711	11711	39.3802954405	2.85	0.928801385386	11	533	80	81	0	0	0	0	32	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	39.3802954405	0.430205	533	0.928801385386	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
KR11_S3.mb.13	k__Bacteria (UID1452)	924	151	101	29.25	3.28	16.67	287346	0	91	91	2994	2994	3157	3157	8430	8430	35.0817481364	2.24	0.888392391055	11	400	89	56	6	0	0	0	27	3	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	35.0817481364	0.287346	400	0.888392391055	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
KR11_S3.mb.12	c__Deltaproteobacteria (UID3216)	83	247	155	86.19	6.08	64.29	3565778	0	760	760	5304	5304	4691	4691	22622	22622	55.3396481778	3.84	0.873921203171	11	3953	28	207	11	1	0	0	39	1	UID3217	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Syntrophobacterales;f__Syntrophaceae;g__Desulfomonile;s__Desulfomonile_tiedjei	55.3396481778	3.565778	3953	0.873921203171	11	62	56.1284551379	8.30705690322	4.24122095161	0.949111478087	3829.01612903	789.75088951
KR11_S3.mb.11	p__Euryarchaeota (UID3)	148	188	125	51.48	0.00	0.00	411346	0	135	135	3020	3020	3047	3047	10218	10218	39.1563306803	1.82	0.916644382102	11	570	76	112	0	0	0	0	29	0	UID139	k__Archaea;p__Euryarchaeota	unresolved	39.1563306803	0.411346	570	0.916644382102	11	8	45.0895297478	8.85698238334	1.695781125	0.370975249102	1747.25	351.889808747
KR11_S3.mb.10	k__Bacteria (UID203)	5449	104	58	80.46	0.00	0.00	625138	0	33	33	24647	24647	18943	18943	51831	51831	33.3296008241	3.73	0.789057776043	11	615	13	91	0	0	0	0	40	0	UID1	k__Bacteria (root)	k__Bacteria	33.3296008241	0.625138	615	0.789057776043	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
Modern_marine.mb.191	p__Bacteroidetes (UID2605)	350	315	209	83.31	0.26	0.00	3011013	0	562	562	6258	6258	5357	5357	26881	26881	34.7609591855	1.97	0.904026651496	11	3072	41	272	2	0	0	0	41	1	UID2608	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	unresolved	34.7609591855	3.011013	3072	0.904026651496	11	4	39.470605514	4.21311746455	4.90292325	0.652457893304	4240.0	612.436527323
Modern_marine.mb.190	k__Bacteria (UID2565)	2921	152	93	95.16	8.24	36.36	1737296	0	157	157	20464	20464	11065	11065	81443	81443	41.1646604839	2.29	0.925074944051	11	1764	5	138	8	1	0	0	39	3	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	41.1646604839	1.737296	1764	0.925074944051	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
Modern_marine.mb.193	k__Bacteria (UID1453)	901	171	117	74.79	4.27	16.67	1484015	0	301	301	5642	5642	4930	4930	16357	16357	46.5882083402	2.32	0.939857750764	11	1676	37	128	6	0	0	0	37	0	UID2142	k__Bacteria	p__Cyanobacteria	46.5882083402	1.484015	1676	0.939857750764	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
Modern_marine.mb.192	p__Euryarchaeota (UID3)	148	188	125	100.00	3.20	25.00	2063345	0	135	135	27508	27508	15284	15284	78622	78622	56.1449975646	1.76	0.890926141775	11	2070	0	184	4	0	0	0	42	1	UID139	k__Archaea;p__Euryarchaeota	unresolved	56.1449975646	2.063345	2070	0.890926141775	11	8	45.0895297478	8.85698238334	1.695781125	0.370975249102	1747.25	351.889808747
Modern_marine.mb.195	k__Bacteria (UID1452)	924	161	108	69.72	0.31	100.00	998987	0	141	141	10586	10586	7085	7085	41227	41227	45.1952828215	3.14	0.927851913989	11	1002	37	123	1	0	0	0	41	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	45.1952828215	0.998987	1002	0.927851913989	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
Modern_marine.mb.194	k__Bacteria (UID2982)	88	230	148	93.75	3.77	12.50	4062274	0	250	250	24711	24711	16249	16249	137237	137237	56.42194495	1.43	0.917955805049	11	3446	12	210	8	0	0	0	42	1	UID2993	k__Bacteria	p__Verrucomicrobia	56.42194495	4.062274	3446	0.917955805049	11	77	42.9388897508	7.08947795852	1.8711955974	1.6729307037	1670.83116883	1381.87024973
Modern_marine.mb.197	k__Bacteria (UID1452)	924	151	101	59.40	0.99	0.00	796532	0	208	208	4078	4078	3829	3829	16109	16109	39.1090376783	2.69	0.930805039848	11	916	56	94	1	0	0	0	30	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	39.1090376783	0.796532	916	0.930805039848	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
Modern_marine.mb.196	c__Deltaproteobacteria (UID3217)	62	280	168	82.14	3.27	28.57	3325809	0	94	94	67053	67053	35380	35380	315688	315688	51.6172456085	3.35	0.881607151824	11	2954	62	211	7	0	0	0	22	2	UID3234	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	g__Desulfurivibrio;s__Desulfurivibrio_alkaliphilus	51.6172456085	3.325809	2954	0.881607151824	11	6	55.1405247934	6.45899433359	4.1957145	0.877583816614	3694.83333333	741.692977061
Modern_marine.mb.199	c__Deltaproteobacteria (UID3217)	62	280	168	98.21	1.01	0.00	4152853	0	92	92	87608	87608	45139	45139	284806	284806	51.1278150226	2.39	0.874355774211	11	3554	3	271	6	0	0	0	42	1	UID3234	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	unresolved	51.1278150226	4.152853	3554	0.874355774211	11	6	55.1405247934	6.45899433359	4.1957145	0.877583816614	3694.83333333	741.692977061
Modern_marine.mb.198	k__Archaea (UID2)	207	149	107	85.05	4.67	0.00	1669006	0	149	149	16574	16574	11201	11201	50562	50562	31.2211579827	1.75	0.918295680183	11	1813	16	129	3	1	0	0	40	2	UID1	k__Archaea (root)	k__Archaea	31.2211579827	1.669006	1813	0.918295680183	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
Modern_marine_rock_biofilm.mb.84	c__Gammaproteobacteria (UID4266)	1097	270	172	60.20	1.26	0.00	954884	0	246	246	4058	4058	3881	3881	12614	12614	42.2015658446	3.31	0.89287808781	11	1039	91	174	5	0	0	0	29	2	UID4389	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	f__Coxiellaceae;g__Coxiella;s__Coxiella_burnetii	42.2015658446	0.954884	1039	0.89287808781	11	23	40.0031856841	3.05021549209	3.19296878261	0.700009613884	2941.52173913	541.426125642
Old_saline.mb.169	k__Bacteria (UID2565)	2921	152	93	79.04	2.69	25.00	1765223	0	340	340	5966	5966	5191	5191	24460	24460	38.0262437097	2.43	0.912594046191	11	1818	31	117	4	0	0	0	33	1	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	38.0262437097	1.765223	1818	0.912594046191	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
Undefined_mixed_planktonic.mb.74	o__Sphingomonadales (UID3310)	26	569	293	47.67	1.60	27.27	1671311	0	531	531	3160	3160	3147	3147	9834	9834	61.1313513763	2.23	0.92265951699	11	2058	290	268	11	0	0	0	14	0	UID3325	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	g__Erythrobacter;s__	61.1313513763	1.671311	2058	0.92265951699	11	4	63.9694777129	1.00839961179	3.1034825	0.11094566191	3098.75	110.08491041
Old_saline.mb.168	root (UID1)	5656	56	24	0.00	0.00	0.00	322208	0	16	16	30866	30866	20138	20138	71380	71380	65.8531135167	1.94	0.879968840004	11	312	56	0	0	0	0	0	0	0	NA	NA	unresolved	65.8531135167	0.322208	312	0.879968840004	11	NA	NA	NA	NA	NA	NA	NA
Undefined_mixed_planktonic.mb.75	root (UID1)	5656	56	24	0.00	0.00	0.00	836372	0	189	189	4753	4753	4425	4425	35599	35599	44.6632598891	4.06	0.932321981128	11	1357	56	0	0	0	0	0	0	0	NA	NA	unresolved	44.6632598891	0.836372	1357	0.932321981128	11	NA	NA	NA	NA	NA	NA	NA
Undefined_mixed_planktonic.mb.72	k__Bacteria (UID203)	5449	104	58	21.38	0.00	0.00	1001572	0	355	355	2754	2754	2821	2821	8038	8038	64.4593698706	2.43	0.927525929239	11	1273	88	16	0	0	0	0	5	0	UID4117	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	f__Comamonadaceae	64.4593698706	1.001572	1273	0.927525929239	11	41	64.8470864589	2.85735413705	5.33456370732	1.25252983078	4995.48780488	1162.29854529
Modern_marine_rock_biofilm.mb.7	k__Archaea (UID2)	207	149	107	81.78	0.93	0.00	1287887	0	134	134	13645	13645	9611	9611	53140	53140	32.1301480642	2.39	0.888240971452	11	1369	22	126	1	0	0	0	40	0	UID1	k__Archaea (root)	unresolved	32.1301480642	1.287887	1369	0.888240971452	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
Modern_marine_rock_biofilm.mb.6	k__Bacteria (UID203)	5449	103	57	100.00	32.54	8.62	6307483	0	782	782	19138	19138	8065	8065	130117	130117	44.4236631316	3.03	0.866586085131	11	6398	0	55	43	5	0	0	14	29	UID3234	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	g__Desulfurivibrio;s__Desulfurivibrio_alkaliphilus	44.4236631316	6.307483	6398	0.866586085131	11	6	55.1405247934	6.45899433359	4.1957145	0.877583816614	3694.83333333	741.692977061
Modern_marine_rock_biofilm.mb.5	k__Bacteria (UID203)	5449	103	57	10.53	0.00	0.00	433628	0	43	43	12325	12325	10084	10084	34312	34312	44.0716466649	1.88	0.873213906851	11	422	95	8	0	0	0	0	2	0	UID3230	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	g__Desulfatirhabdium;s__Desulfatirhabdium_butyrativorans	44.0716466649	0.433628	422	0.873213906851	11	2	48.0397321851	6.80738320489	4.041273	0.440702	3806.0	170.0
Modern_marine_planktonic.mb.80	k__Bacteria (UID203)	5449	103	57	9.25	0.00	0.00	659356	0	247	247	2635	2635	2669	2669	5167	5167	41.9879397473	2.11	0.874102912539	11	756	94	9	0	0	0	0	4	0	UID4849	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella	unresolved	41.9879397473	0.659356	756	0.874102912539	11	15	46.1547864432	1.4895156882	5.12272693333	0.274111452736	4519.66666667	252.588642306
Modern_marine.mb.289	k__Bacteria (UID203)	5449	104	58	97.81	11.00	16.67	3755001	0	233	233	26270	26270	16115	16115	113574	113574	64.0446700281	1.72	0.903874592843	11	3686	4	78	21	1	0	0	25	15	UID3317	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis_alaskensis	64.0446700281	3.755001	3686	0.903874592843	11	13	64.0783229486	1.61581209669	3.58684023077	0.67070855668	3434.0	514.042949418
Modern_marine.mb.288	k__Bacteria (UID2565)	2921	143	88	56.17	15.74	0.00	3396197	0	1068	1068	3161	3161	3179	3179	10810	10810	67.3364354306	1.68	0.885204539077	11	3654	54	71	16	1	1	0	28	4	UID2983	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	unresolved	67.3364354306	3.396197	3654	0.885204539077	11	11	53.2536077313	6.59699903983	6.27668727273	1.36762595276	5441.09090909	1274.33379775
Modern_marine_rock_biofilm.mb.1	k__Bacteria (UID1452)	924	161	108	29.68	0.93	100.00	463455	0	89	89	5867	5867	5207	5207	27756	27756	48.1915180546	2.88	0.876613694965	11	501	113	47	1	0	0	0	11	0	UID2307	k__Bacteria	p__Chloroflexi	48.1915180546	0.463455	501	0.876613694965	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
Modern_marine.mb.285	c__Gammaproteobacteria (UID4445)	228	583	244	93.57	4.15	46.67	4642149	0	335	335	20018	20018	13857	13857	126440	126440	62.7493861141	2.68	0.897533017574	11	4693	60	493	30	0	0	0	20	1	UID4505	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_2;s__Pseudomonas_stutzeri	g__Pseudomonas;s__	62.7493861141	4.642149	4693	0.897533017574	11	2	62.6322452433	0.0332865906449	4.6789245	0.0301395	4408.0	34.0
Modern_marine.mb.284	k__Bacteria (UID203)	5449	103	57	58.53	2.23	0.00	1102965	0	283	283	4064	4064	3897	3897	14980	14980	38.8145589389	2.57	0.874686866764	11	1378	31	58	14	0	0	0	24	12	UID2329	k__Bacteria	p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	38.8145589389	1.102965	1378	0.874686866764	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
Modern_marine.mb.287	k__Archaea (UID2)	207	149	107	85.05	14.83	0.00	1970035	0	224	224	14853	14853	8794	8794	65303	65303	38.9016946399	2.22	0.912078719414	11	2047	16	113	15	5	0	0	37	6	UID1	k__Archaea (root)	k__Archaea	38.9016946399	1.970035	2047	0.912078719414	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
Modern_marine.mb.286	k__Bacteria (UID2570)	433	270	179	97.37	3.07	66.67	4451033	0	580	580	11164	11164	7674	7674	57283	57283	36.3843629108	2.22	0.883937054612	11	4187	6	258	6	0	0	0	43	0	UID2572	k__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	f__Melioribacteraceae;g__Melioribacter;s__Melioribacter_roseus	36.3843629108	4.451033	4187	0.883937054612	11	2	37.6306212631	3.69749696697	3.4797055	0.1792915	3072.5	170.5
Modern_marine.mb.281	k__Archaea (UID2)	207	149	107	3.74	0.93	0.00	848322	0	158	158	6661	6661	5369	5369	42222	42222	32.9733285238	3.84	0.841066246072	11	1355	145	3	1	0	0	0	2	0	UID60	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales	unresolved	32.9733285238	0.848322	1355	0.841066246072	11	11	41.0744786565	2.19916782413	3.27194190909	1.12292978568	3063.18181818	781.250957024
Modern_marine.mb.280	k__Bacteria (UID1452)	924	161	108	79.17	0.93	33.33	1529596	0	87	87	41139	41139	17581	17581	88564	88564	38.2334943345	2.11	0.888749055306	11	1455	24	134	3	0	0	0	41	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	38.2334943345	1.529596	1455	0.888749055306	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
Modern_marine.mb.283	k__Bacteria (UID1452)	924	151	101	57.59	0.00	0.00	752071	0	9	9	214184	214184	83563	83563	238939	238939	38.6152371252	2.25	0.920889118182	11	795	48	103	0	0	0	0	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	unresolved	38.6152371252	0.752071	795	0.920889118182	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
Modern_marine.mb.282	k__Bacteria (UID1452)	924	151	101	47.92	1.49	50.00	547047	0	164	164	3231	3231	3335	3335	9486	9486	43.2401603519	2.87	0.819021034756	11	653	72	77	2	0	0	0	22	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	43.2401603519	0.547047	653	0.819021034756	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
OSS_B.mb.42	k__Bacteria (UID203)	5449	104	58	13.28	0.00	0.00	841165	0	263	263	3207	3207	3198	3198	11613	11613	67.2227208693	1.80	0.917989930632	11	1066	92	12	0	0	0	0	3	0	UID3440	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	unresolved	67.2227208693	0.841165	1066	0.917989930632	11	5	67.4801846146	0.721788371431	3.3624632	0.171649814813	3364.4	173.002427729
OSS_B.mb.43	o__Pseudomonadales (UID4488)	185	813	308	95.41	2.32	60.87	4316404	0	278	278	28381	28381	15526	15526	184255	184255	59.7135485928	2.50	0.903020199221	11	4261	79	711	23	0	0	0	10	0	UID4513	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	s__	59.7135485928	4.316404	4261	0.903020199221	11	6	62.2815364412	2.58021854953	4.96972916667	0.150097692723	4600.83333333	135.858279918
OSS_B.mb.40	o__Sphingomonadales (UID3310)	26	569	293	91.75	5.52	70.83	2985867	0	420	420	8992	8992	7109	7109	54971	54971	66.0418230283	2.56	0.906383974906	11	3122	62	483	24	0	0	0	18	0	UID3325	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	g__Erythrobacter;s__	66.0418230283	2.985867	3122	0.906383974906	11	4	63.9694777129	1.00839961179	3.1034825	0.11094566191	3098.75	110.08491041
OSS_B.mb.41	k__Bacteria (UID203)	5449	103	57	50.35	0.00	0.00	4471133	0	615	615	9797	9797	7270	7270	35141	35141	62.1255283616	2.78	0.891321953518	11	4506	70	33	0	0	0	0	4	0	UID4513	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	unresolved	62.1255283616	4.471133	4506	0.891321953518	11	6	62.2815364412	2.58021854953	4.96972916667	0.150097692723	4600.83333333	135.858279918
OSS_B.mb.46	c__Alphaproteobacteria (UID3422)	26	529	308	99.24	2.38	0.00	5120635	0	84	84	114873	114873	60959	60959	310524	310524	69.0474521226	3.01	0.91327091269	11	4903	3	518	7	1	0	0	42	1	UID3435	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	g__Phenylobacterium;s__Phenylobacterium_zucineum	69.0474521226	5.120635	4903	0.91327091269	11	5	68.2933638676	1.50433755267	4.794145	0.807381777259	4457.0	715.115934657
OSS_B.mb.47	o__Rhizobiales (UID3450)	238	513	244	99.51	1.00	80.00	4649759	0	34	34	274765	274765	136757	136757	614526	614526	64.828736285	1.13	0.905319824103	11	4416	2	506	5	0	0	0	41	2	UID3457	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	g__Mesorhizobium	64.828736285	4.649759	4416	0.905319824103	11	24	62.6072126738	0.848462862337	6.50563808333	0.897447015466	6357.66666667	868.6187151
OSS_B.mb.44	root (UID1)	5656	56	24	0.00	0.00	0.00	229940	0	74	74	3073	3073	3107	3107	7245	7245	47.6150300078	2.00	0.90435765852	11	326	56	0	0	0	0	0	0	0	NA	NA	unresolved	47.6150300078	0.22994	326	0.90435765852	11	NA	NA	NA	NA	NA	NA	NA
OSS_B.mb.45	c__Betaproteobacteria (UID3888)	323	387	234	42.84	0.43	50.00	1522603	0	459	459	3368	3368	3317	3317	9001	9001	53.0370687566	1.97	0.936780631589	11	1802	217	168	2	0	0	0	17	0	UID4105	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	f__Burkholderiaceae;g__Limnobacter;s__	53.0370687566	1.522603	1802	0.936780631589	11	54	65.4270497459	3.65129498783	5.16920692593	1.31133744154	4847.55555556	1196.01218046
OSS_B.mb.48	c__Gammaproteobacteria (UID4761)	52	693	297	92.58	3.91	95.45	4126222	0	573	573	9538	9538	7201	7201	50222	50222	47.630883651	2.18	0.886349546874	11	3933	73	598	22	0	0	0	11	0	UID4806	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	o__Chromatiales;f__Chromatiaceae;g__Rheinheimera;s__	47.630883651	4.126222	3933	0.886349546874	11	6	48.9928982875	2.15722032023	4.04704966667	0.31166346239	3801.66666667	249.725627217
OSS_B.mb.49	o__Burkholderiales (UID4105)	54	553	264	99.68	0.38	0.00	5174837	0	25	25	359742	359742	206993	206993	600236	600236	63.2969888713	1.05	0.89339239091	11	4678	3	549	1	0	0	0	43	0	UID4156	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	unresolved	63.2969888713	5.174837	4678	0.89339239091	11	2	64.4414944891	0.800416691442	4.7929635	0.8049795	4420.0	695.0
Modern_marine.mb.95	c__Deltaproteobacteria (UID3216)	83	247	155	44.71	1.06	100.00	962399	0	319	319	2990	2990	3016	3016	10439	10439	40.0431629709	2.31	0.891441075895	11	1079	120	122	5	0	0	0	31	2	UID3230	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	g__Desulfosarcina;s__	40.0431629709	0.962399	1079	0.891441075895	11	2	48.0397321851	6.80738320489	4.041273	0.440702	3806.0	170.0
Modern_marine.mb.94	k__Bacteria (UID203)	5449	103	57	19.14	0.00	0.00	238130	0	78	78	3120	3120	3052	3052	5447	5447	42.632595641	2.30	0.915819090413	11	275	81	22	0	0	0	0	8	0	UID2329	k__Bacteria	p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	42.632595641	0.23813	275	0.915819090413	11	174	29.3511519692	4.74536573391	1.46226449425	0.950537413827	1377.33908046	1002.10203496
Modern_marine.mb.97	k__Bacteria (UID1452)	924	161	108	75.53	1.85	0.00	1479770	0	170	170	12007	12007	8704	8704	35507	35507	41.2606688877	1.64	0.848476452422	11	1440	29	130	2	0	0	0	38	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	41.2606688877	1.47977	1440	0.848476452422	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
Modern_marine.mb.96	k__Bacteria (UID2495)	2993	143	89	61.95	6.93	87.50	1680020	0	455	455	3990	3990	3692	3692	15337	15337	40.3111272485	2.72	0.848669063464	11	1947	52	85	5	1	0	0	26	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	40.3111272485	1.68002	1947	0.848669063464	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
Modern_marine.mb.91	k__Bacteria (UID203)	5449	104	58	98.28	16.50	4.88	3224870	0	344	344	16969	16969	9374	9374	71707	71707	64.2369769944	10.40	0.90632428594	11	3259	1	76	20	7	0	0	28	15	UID4209	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	f__Sinobacteraceae	64.2369769944	3.22487	3259	0.90632428594	11	60	64.1574943777	5.85228176842	4.0603202	0.945581442528	3698.51666667	783.060778647
Modern_marine.mb.90	root (UID1)	5656	56	24	0.00	0.00	0.00	775976	0	133	133	8123	8123	5834	5834	25878	25878	52.7466055651	1.77	0.860736672268	11	903	56	0	0	0	0	0	0	0	NA	NA	unresolved	52.7466055651	0.775976	903	0.860736672268	11	NA	NA	NA	NA	NA	NA	NA
